  -45.2478   149.5508
   -9.7993  -160.5073
  -34.0332   128.8777
   -0.2046   148.9039
  -36.8978   140.0067
 -112.9870   123.1691
  -73.7052    95.0181
  -19.7200   139.3703
  -91.0847   153.7787
  -64.0940   143.7035
 -102.2427   147.8255
  -25.2437   144.8968
  -65.0654   146.3345
  -52.0442   163.4970
  -76.1952   156.2121
  -53.8220   148.9962
  -80.9996   151.7136
  -85.5885   122.5963
  123.6549   137.5339
   96.4499   148.8663
 -172.9788   119.8891
  108.7609   141.7251
   95.7744   137.1841
 -147.1610   137.8892
 -102.5569   141.7172
 -134.8656   121.3526
 -120.5361   144.5921
   33.0965   147.8124
 -121.0583   143.0992
   64.4544   163.1350
 -145.5851   132.0911
   97.9048   150.2001
 -112.6618   144.9001
  -79.5025   137.2954
  -44.9895   120.6557
  -63.4888   179.9477
  126.2093   140.4473
  144.0610   144.4019
 -157.5215   156.0579
 -159.9033   162.6340
 -169.1759   168.0115
  -99.4090   163.3061
 -100.6139   143.0885
   89.8578   157.7120
  153.1038   165.1236
 -158.9779  -172.8491
  165.1210   161.6303
  116.5885  -173.9571
   79.2541   178.5708
  -86.6263    87.0345
   70.7777  -167.9812
  -98.2844   109.1709
  118.5179   160.3591
  120.1814   158.9121
  136.3905   163.4482
  153.2180   141.6550
  147.7609   162.4467
 -101.2220  -163.3937
  -81.7391   177.3291
  -74.9210   153.6714
  -84.0474   128.6078
  101.5626   132.8729
 -126.9992   134.1652
   59.5453   143.7400
  103.8377   139.4013
  123.5512   144.1842
  142.8965   137.3442
  -73.2807   139.2118
  -47.0653   153.2673
 -100.4448   177.4812
 -115.7069   133.2772
  172.7590   128.5072
  141.9932   162.6420
  100.1265   158.5983
   81.8773   140.3132
  105.0728   148.6227
  -74.1408   137.7575
    4.8092   169.1443
  -31.5042   138.4674
  -47.1041   150.9698
  -56.2156   118.6147
  -40.4874   158.4573
 -145.8570  -176.5015
  128.1706   139.5514
  114.9142   119.8816
   76.7208   163.4070
  129.9662   163.8092
  129.4342   163.9953
  104.4750   131.8256
  115.0468   172.7192
  105.4691   166.9179
  102.1288   173.2016
  167.1271   155.0639
  133.0718   135.3865
  131.5387   142.2872
   87.8166   112.4162
  148.8431   155.8691
 -165.5564   132.6762
   97.5307   157.7789
   69.4723   170.4886
  125.2557   145.1879
 -121.1395   163.4709
 -125.7778   118.6811
  141.7010   163.0330
  121.3449   165.7976
  138.3509   131.2076
   88.6649   149.3967
  148.5676   157.7053
  -85.3022    99.0813
  -89.3141   132.5682
  -28.4938   166.7945
  -78.1668   143.4119
  -88.5921   136.6027
   -5.2045   149.8891
 -109.8333   127.9816
 -100.2793   118.4398
  -79.7315   125.1865
 -113.4579    93.1259
  -92.5663    96.9093
  -53.3908   125.6313
  -27.3911   140.4347
  -35.4113   123.5154
  -65.8055   124.3362
  -89.2975   133.6097
   51.0532   161.3771
   88.5273   164.5986
  -72.3181   117.5744
    2.6983   154.4417
  -49.6693   153.5554
  -48.0794   143.3846
  -63.3590   166.6437
 -135.0109   168.9088
  125.0346   149.2556
  142.5440   135.7871
  106.5569   146.6297
 -152.3143   162.2680
   83.4852   172.3390
  -60.7669   148.0105
  -66.5667   172.0374
  -95.6141   144.5884
  -62.3331   149.2699
  -43.2738   127.0872
  -47.7336   144.4398
    3.4503   153.8579
 -123.7672   150.2364
 -136.3176   117.2346
 -116.7438   165.8163
 -121.2878   121.4559
 -146.8128   136.1741
 -144.1937    74.3318
  170.5561   138.6529
  156.3776  -177.9881
  -92.4124   133.2530
  -22.4595    87.8204
  -12.6847   130.6147
  -30.5103   146.1580
  -23.1071   144.3361
  -79.7394    78.0393
   75.5023   139.8863
   63.6757   160.3301
  140.6266   155.7961
  165.5020   151.6512
  152.3164   141.0261
  103.2558   177.8466
  -99.7263   157.9752
 -130.5650   173.5779
  130.7488   156.6367
  117.4541   162.2605
  133.8458   150.5379
  167.5755   147.4897
   48.4051   156.2252
  -87.0947   141.1313
  -13.5714   176.7771
  -32.7530   131.2361
  -29.4125   147.3439
  -32.3086   135.7973
  -24.3433   165.9098
  -31.3497   145.1539
  -43.0890   163.5676
  -44.2830   141.3549
   -4.2841   147.4776
   13.5371   117.6138
   53.1684   132.2790
   67.3608   162.9942
  -42.6570   137.9892
 -115.2678   151.9863
  160.1795   168.9206
  170.1209   152.2445
 -129.3835   146.4754
  -91.7492   131.6240
  -89.3358   130.5176
 -106.3195   134.4890
 -137.3315   152.0104
  149.2685   110.3738
 -167.8693   113.2937
  115.6069   155.4942
 -165.7517   134.6931
 -170.2701   146.7937
 -170.7389   125.4612
  166.9979   138.3046
 -176.3842   148.9674
 -143.7631   139.5391
 -175.3526   146.7807
 -157.1078  -168.4491
 -145.4895   136.9935
 -142.4193   140.8469
 -121.5779   144.3951
 -114.7779   161.8434
 -125.3314   154.3259
 -139.9111   146.2464
  105.1344   142.1127
  107.4138   119.2599
  102.4722   130.6878
  119.6535   144.1580
 -120.9729    99.3106
  -69.2746   145.1788
  -49.3461   111.2917
  -94.4171   124.3554
   88.9009   139.9289
  121.5769   140.7881
   82.3327   135.8873
   52.6349   124.9753
   63.1355   153.7859
  100.7876   153.2883
 -159.6087   151.5252
  124.1975   151.7859
 -128.0831   116.1124
 -147.0865   104.0018
 -161.7380   143.3028
 -156.0367   153.4807
 -168.8372   130.4158
 -164.0596   154.7032
 -169.7888   173.9225
 -170.4650   131.2117
  163.9849   116.9216
 -173.9425   132.2545
  165.5905   140.2718
 -157.3540   144.6058
  178.0639   104.9960
  172.3985   124.5743
  136.8410   131.8328
 -171.5043   115.3095
 -163.9519   135.7210
 -149.9999   131.5953
 -176.4037   139.7952
  170.5932   147.0176
  159.3408   149.7853
  167.9393   148.2735
  163.2431   153.9475
  162.8003   145.6415
  161.6574   143.6083
  113.2829   101.5517
   59.5085  -172.9801
  103.2925   124.2141
   53.2711   135.0283
  122.3787   139.1530
  120.0596   169.7167
  147.1914   164.3644
  153.9221   133.0255
   72.3581   165.6370
  103.1000   156.6167
    0.6177   133.5587
  -56.7264   148.1575
  -69.4432   123.1090
   77.2851   177.9734
 -142.4686   154.8344
   94.1703  -138.2739
   40.9425   -55.9989
  -24.4833   -60.9268
   74.8119   -67.2863
   90.6536   -85.8291
    6.0476   -61.9723
   36.9699   -77.0842
   42.8403   -87.6857
   42.5503   -76.9463
   56.7966   -93.6633
    3.3859  -111.7750
   35.1816   -91.5489
   49.6180   -71.0319
   42.5389   -67.9522
   47.8488   -86.3921
   52.9951   -77.6065
   43.3676   -60.7699
   23.5477   -55.2584
   -7.1525   -83.7980
   37.0283   -66.6730
   12.1013   -80.2231
   19.7227   -65.6961
   25.9263   -78.4620
   33.6624   -55.5820
   40.2542   -79.7767
   36.0990   -70.9231
   30.2358   -49.7162
   27.6944   -51.5115
   49.9735   -57.1754
   26.2841   -86.7485
   28.9623   -81.4096
   62.7025   -62.9608
 -147.8298   -76.0037
   60.0793   -84.1195
   43.8102   -76.9135
   43.3363   -77.1784
   28.3489   -80.9498
  -19.1317   -63.6381
   82.3163   -64.1460
   48.9815   -75.8082
   19.4356   -74.1937
   16.2941   -64.5134
   91.7060   -71.2325
   15.3602   -56.5753
  -58.5067   -92.4135
  124.5376   -68.9638
  154.8643   -87.0851
   79.9463   -66.2624
   43.0659   -64.4038
   22.6111   -77.1928
   45.6799   -65.8945
   22.4130   -76.2845
   48.2206   -80.7256
   79.2388  -127.4765
  -90.1903   143.2545
  -59.9178    92.2106
  -18.3345   134.3419
  -25.8685   113.7904
    9.6719   176.4801
  -67.0643   127.5629
  -85.3290   161.4004
 -113.2726   131.4536
  111.8690   155.0466
 -141.5612   140.4063
  -95.9299   134.6388
  -59.1684   116.8889
  -54.1751   103.0101
  -30.8452   137.7960
  -21.9772   135.6185
  -12.8383   157.4720
   25.3412   162.8215
  -40.8333   120.5152
  -43.7584   146.2064
  -31.8379   140.5609
  -38.1682   128.1063
  -18.7287   145.4243
  -50.1142   117.2675
  -43.9039   129.4002
  -31.2529   134.3670
  -35.0623   109.9126
  -31.8004   142.8495
  -31.9534   134.8799
  -55.7489   116.1044
  -34.9176   124.6102
  -35.1096   128.5489
  -33.4304   157.0357
   54.9606   179.1696
   23.6203  -175.3930
  -64.1197   145.3447
  -61.0126   147.8000
  -73.8583   147.8364
  -63.3867   131.6206
 -157.7614   162.4026
    0.8384   168.0761
  -30.5437   150.2749
   -8.7493   113.8709
    1.9993   133.7130
    3.0558   143.8214
  -24.6038   149.2063
  -61.6023   138.9686
  -19.7314   169.7985
  -53.9569   137.3928
  -38.3919   133.3508
  -21.4997   129.1607
  -31.2643   128.2510
  -33.2469   150.0447
  -29.3181  -174.2757
  -40.5973   165.3537
  -45.5461   160.9869
  -61.3242   157.4863
 -149.0916   164.3412
  148.1871   138.6543
  128.5492   159.4144
   90.2135   167.5363
  111.3619   173.3800
  -79.4247    86.5263
  -49.0804   138.6547
  -41.8661   156.8469
  -47.1767   170.5374
  -54.2269   168.5602
  -35.6807   124.3685
  -64.2472   135.8039
  -81.7391   154.4407
  -76.8046   174.6293
  -67.6717   147.5812
  -80.8778   159.3640
  -77.5082   130.6514
   23.4625   161.3488
   80.1078   142.8829
 -142.9305   135.2384
   89.5048   163.0055
 -147.9423   173.1437
  148.8646   140.0410
  -58.2163   167.9940
  -84.9858   127.4993
  -30.4679   159.0068
  -70.9084   177.9639
  -70.6819   129.8607
 -107.8293   154.7951
 -104.5421   115.6036
 -124.3368   139.7472
  -98.2317   157.9055
  -59.2067   151.1444
  -10.7116   144.1392
  -32.2801   179.7053
  -65.2838   152.9993
  -25.5039   153.7270
  -60.6839   110.3483
  -86.3507   149.1690
   30.9253   128.5452
  159.7522  -179.4804
 -178.0343   107.9984
 -156.6718   147.0788
 -143.6187   161.8734
 -102.3176    68.0940
 -150.0097   146.8747
 -148.9527   136.6126
 -168.1741   135.6805
  -73.3658   144.8279
  -44.2084    99.2056
  -32.7903   157.9066
  -45.2969   122.8105
  -74.2254   159.0143
  175.6403   151.5405
 -178.4281   108.2344
 -145.1636   160.7684
 -130.5508   124.6932
 -176.4174   146.9540
 -166.4027   134.0119
  -69.8997   134.6923
  -22.5139   126.7749
    2.7138   127.7994
   22.4896   142.2348
   -2.4962   132.9007
  -45.4066   125.4629
  -98.6841   124.8935
   50.3993   164.9446
 -128.3660   117.4381
  -68.0028   130.5589
  -32.9234   140.8234
   52.0939   159.8327
 -179.4232   167.3157
   90.1691   145.6158
  108.5018   155.7198
 -117.8020   123.1132
 -121.2992   130.0644
  100.3586   160.5106
   61.1635   160.0368
  -68.9602   139.8920
  -61.6704   132.3532
  -78.9367   145.7866
  -45.2837   171.8303
  -12.3354   154.4294
   34.6221  -158.4867
  -86.8651   154.9688
   63.9742   157.1235
  -57.4217   140.8181
  -31.9985   141.5643
   -9.9358   155.0608
  -29.7377   124.7379
  -10.8908   155.9419
  -61.8577   145.3972
 -126.1452   136.5050
  138.9646   161.5668
 -162.7783   108.4677
  -87.9401   112.2801
    0.7903   140.7133
 -108.6250   135.2471
  -82.5620   123.6188
  -34.4079   148.4232
  -78.1283    92.3344
 -157.3121   161.3035
 -123.3437   113.8404
 -170.8278   136.5533
 -139.2132   148.8149
  -91.7870   150.2710
  -52.6320   169.5399
  -42.6178   130.6100
  -28.5330   135.8062
  -70.3697   105.6004
  -95.6456   125.2053
   93.9263   151.3582
  135.2420   131.6675
 -119.4975   107.2287
  -62.6406   145.1044
 -102.5270   125.0431
  -80.7072   166.2726
  -85.1798   143.8639
  -70.0843   105.5202
  -71.4492   163.4872
 -130.6346   140.4940
  109.3697   134.2777
 -104.0195   128.0988
 -116.6169   130.0758
 -103.7439   120.2862
  -87.3657   137.6543
  -77.9031   149.0035
  -71.2699   150.3509
  -23.6498    80.0100
  -53.7295   123.4249
  -54.2454   132.6638
  -92.0311   146.7345
  -99.5535   110.3268
   80.3298   147.5153
  133.7538   141.4052
   97.1624   141.7135
   95.8894   125.9006
   53.5325   136.4781
   49.5285   141.8532
   38.7032   127.7144
    5.5979   135.5739
   32.8689   138.4730
   56.5503   131.9930
   75.4815   148.8943
   58.0895   143.0231
  -54.9252   120.8183
   92.9462   141.0310
  116.0983   150.3882
 -152.4012    91.4419
  -88.9795   125.1497
 -117.6198   150.7486
 -155.5596   132.6124
  103.1358   104.8724
  108.4604   145.8399
  104.6107   140.6054
   81.4057   157.9165
   70.8540   142.5815
  146.1443   155.6845
   98.8263   138.8331
   64.7913   150.1701
  -39.9127   138.9653
  -77.5792   134.2584
   51.1490   168.5569
   -6.6324   108.4419
    4.2800   156.9234
   23.0059   145.5771
   23.0701   103.5394
   62.9796   149.4901
  107.4602   144.2547
  122.8098   168.7836
  153.1823   140.2782
   96.7391   154.4466
   93.2438   160.6600
   82.2419   144.1221
  144.7146   136.8925
   80.4852   118.3808
   75.1963   164.0186
   81.4899   173.9176
   51.3699   -62.3723
  -24.9105  -115.5972
   -5.6987  -101.3797
  -23.9313   -71.8895
    5.4805   147.6737
